2609,-2492.0734
18120,-2492.0701
2487,-2491.9188
2489,-2491.9188
2488,-2491.9188
4737,-2491.8540
14187,-2491.8245
9714,-2491.7987
9712,-2491.7987
9715,-2491.7987
9717,-2491.7987
9713,-2491.7987
9710,-2491.7987
9711,-2491.7987
9716,-2491.7987
7847,-2491.7860
12787,-2491.7567
13503,-2491.6971
6998,-2491.6884
12365,-2491.6514
12364,-2491.6514
12360,-2491.6514
12363,-2491.6514
12359,-2491.6514
12362,-2491.6514
12361,-2491.6514
12556,-2491.6412
15296,-2491.6330
6387,-2491.6174
4091,-2491.6148
8729,-2491.6125
10440,-2491.6064
7293,-2491.5820
4557,-2491.5643
1590,-2491.5620
19581,-2491.5516
18799,-2491.5507
6385,-2491.5254
6384,-2491.5254
6383,-2491.5254
8325,-2491.4953
14256,-2491.4893
14257,-2491.4893
14255,-2491.4893
2322,-2491.4869
2486,-2491.4866
19985,-2491.4830
2299,-2491.4748
2490,-2491.4711
17506,-2491.4684
8479,-2491.4232
5740,-2491.4103
15760,-2491.4089
1792,-2491.4083
185,-2491.4073
6047,-2491.4029
19030,-2491.3727
15571,-2491.3690
14186,-2491.3657
11021,-2491.3607
6730,-2491.3564
6168,-2491.3485
8217,-2491.3466
17512,-2491.3445
3616,-2491.3292
9858,-2491.3153
10199,-2491.2995
8341,-2491.2941
4461,-2491.2868
15023,-2491.2856
15024,-2491.2856
19580,-2491.2852
22000,-2491.2833
3455,-2491.2762
3049,-2491.2736
3048,-2491.2736
6652,-2491.2707
6508,-2491.2664
7845,-2491.2560
11778,-2491.2413
6092,-2491.2358
6091,-2491.2358
6088,-2491.2358
6090,-2491.2358
12469,-2491.2357
14271,-2491.2337
5188,-2491.2323
2933,-2491.2296
4887,-2491.2190
18009,-2491.2167
11640,-2491.2102
18318,-2491.2063
13762,-2491.2038
21923,-2491.2004
1510,-2491.1951
1512,-2491.1951
1508,-2491.1951
1509,-2491.1951
6318,-2491.1942
14241,-2491.1924
