5823,-22.5521
18634,-22.4707
18630,-22.4707
18635,-22.4707
18624,-22.4707
18628,-22.4707
18632,-22.4707
18626,-22.4707
18627,-22.4707
8480,-22.4676
8522,-22.4676
10642,-22.3111
10410,-22.3111
10479,-22.3111
10585,-22.3111
10446,-22.3111
18631,-22.3040
22471,-22.2916
3563,-22.2335
3686,-22.2335
3693,-22.2335
3673,-22.2335
3675,-22.2335
3536,-22.2335
3688,-22.2335
3502,-22.2335
3480,-22.2335
3481,-22.2335
3711,-22.2335
3528,-22.2335
3529,-22.2335
3581,-22.2335
3591,-22.2335
3739,-22.2335
3491,-22.2335
3721,-22.2335
3638,-22.2335
3731,-22.2335
3648,-22.2335
3727,-22.2335
3562,-22.2335
3677,-22.2335
3757,-22.2335
3487,-22.2335
3716,-22.2335
3635,-22.2335
3518,-22.2335
3667,-22.2335
3748,-22.2335
3733,-22.2335
3490,-22.2335
3636,-22.2335
3546,-22.2335
3719,-22.2335
3655,-22.2335
3541,-22.2335
3565,-22.2335
3659,-22.2335
3726,-22.2335
3540,-22.2335
3514,-22.2335
3752,-22.2335
3640,-22.2335
3522,-22.2335
3713,-22.2335
3509,-22.2335
3749,-22.2335
3501,-22.2335
3561,-22.2335
3669,-22.2335
3510,-22.2335
3568,-22.2335
3737,-22.2335
3485,-22.2335
3647,-22.2335
3486,-22.2335
3700,-22.2335
3573,-22.2335
3489,-22.2335
3624,-22.2335
3707,-22.2335
3607,-22.2335
3586,-22.2335
3504,-22.2335
3555,-22.2335
3604,-22.2335
3571,-22.2335
3482,-22.2335
3717,-22.2335
3590,-22.2335
3633,-22.2335
3671,-22.2335
3520,-22.2335
3684,-22.2335
3756,-22.2335
3558,-22.2335
3516,-22.2335
3670,-22.2335
3734,-22.2335
3542,-22.2335
