4139,-15.801
8703,-15.737
8625,-15.737
8706,-15.737
8709,-15.737
8608,-15.737
8647,-15.737
8515,-15.737
8644,-15.737
8643,-15.737
8511,-15.737
8654,-15.737
8507,-15.737
8519,-15.737
8613,-15.737
8550,-15.737
6333,-15.737
8685,-15.737
8624,-15.737
8568,-15.737
8547,-15.737
8566,-15.737
8509,-15.737
8558,-15.737
8702,-15.737
8505,-15.737
8481,-15.737
8592,-15.737
8584,-15.737
8604,-15.737
8543,-15.737
8526,-15.737
8674,-15.737
8533,-15.737
8704,-15.737
8499,-15.737
8627,-15.737
8580,-15.737
8504,-15.737
8583,-15.737
8669,-15.737
8673,-15.737
8697,-15.737
8705,-15.737
8611,-15.737
8523,-15.737
8626,-15.737
8652,-15.737
8600,-15.737
8500,-15.737
