3823,-24.932
18633,-24.930
18634,-24.930
18632,-24.930
18626,-24.930
18624,-24.930
18630,-24.930
18627,-24.930
5823,-24.919
8522,-24.911
8480,-24.911
14458,-24.798
18631,-24.763
8666,-24.720
8604,-24.720
8574,-24.720
8601,-24.720
8550,-24.720
8626,-24.720
8524,-24.720
8517,-24.720
8528,-24.720
8590,-24.720
8677,-24.720
8576,-24.720
8689,-24.720
8526,-24.720
8633,-24.720
8512,-24.720
8702,-24.720
8607,-24.720
8533,-24.720
8598,-24.720
8706,-24.720
8519,-24.720
8654,-24.720
8701,-24.720
8556,-24.720
8673,-24.720
8674,-24.720
8644,-24.720
8506,-24.720
8485,-24.720
8579,-24.720
8608,-24.720
8669,-24.720
8568,-24.720
8569,-24.720
8552,-24.720
8502,-24.720
