18627,-18.5790
18628,-18.5790
18634,-18.5790
18629,-18.5790
18635,-18.5790
3982,-18.5326
4152,-18.4292
4151,-18.4292
10547,-18.3737
10642,-18.3737
10605,-18.3737
10479,-18.3737
10446,-18.3737
10399,-18.3737
10395,-18.3737
8480,-18.3331
19196,-18.3286
4053,-18.3052
10509,-18.3044
10567,-18.3044
3503,-18.2973
3344,-18.2916
3628,-18.2462
10401,-18.2432
10343,-18.1901
10143,-18.1901
10517,-18.1792
10555,-18.1792
10599,-18.1792
10393,-18.1792
10392,-18.1792
10457,-18.1792
10559,-18.1792
10519,-18.1792
10654,-18.1792
10549,-18.1792
10422,-18.1792
10583,-18.1792
10672,-18.1792
10510,-18.1792
10412,-18.1792
10579,-18.1792
10546,-18.1792
10425,-18.1792
10639,-18.1792
10505,-18.1792
10604,-18.1792
10617,-18.1792
10428,-18.1792
10458,-18.1792
10437,-18.1792
10438,-18.1792
10383,-18.1792
10645,-18.1792
10633,-18.1792
10608,-18.1792
10637,-18.1792
10531,-18.1792
10495,-18.1792
10426,-18.1792
10596,-18.1792
10447,-18.1792
10575,-18.1792
10403,-18.1792
10586,-18.1792
10521,-18.1792
10603,-18.1792
10472,-18.1792
10574,-18.1792
10526,-18.1792
10676,-18.1792
10432,-18.1792
10602,-18.1792
10440,-18.1792
10504,-18.1792
10415,-18.1792
10646,-18.1792
10527,-18.1792
10685,-18.1792
10396,-18.1792
10480,-18.1792
10535,-18.1792
10628,-18.1792
10406,-18.1792
10615,-18.1792
10483,-18.1792
10563,-18.1792
10533,-18.1792
10394,-18.1792
10580,-18.1792
10408,-18.1792
10643,-18.1792
10675,-18.1792
10420,-18.1792
10429,-18.1792
10506,-18.1792
10528,-18.1792
10411,-18.1792
10551,-18.1792
10561,-18.1792
